q5	q95
0.5078172206878662	0.545489490032196
0.46020818948745723	0.49558934569358826
0.5873715996742248	0.6810735940933228
0.4813084781169891	0.5076596856117248
0.5011374592781067	0.5284503936767578
0.4674390077590942	0.4975522875785828
0.5179004192352294	0.5553254842758178
0.47800256609916686	0.5280445337295532
0.5277785658836365	0.5714429616928101
0.5031121015548706	0.5433126807212829
0.4796465933322906	0.4954949080944061
0.4855899631977081	0.5060630798339844
0.48934319019317624	0.5354401350021363
0.4701187908649444	0.5437958359718322
0.5020637512207031	0.531059181690216
0.4854296863079071	0.5178239583969116
0.5152815580368042	0.5433629870414733
0.45190293788909913	0.4759786486625671
0.4722707390785217	0.5066367864608765
0.4970661461353302	0.5225861310958863
0.41031334400177	0.4533318996429443
0.5062280297279358	0.5238815069198608
0.47367107868194575	0.5081483840942382
0.4829681575298309	0.5006304860115052
0.42070381045341493	0.45698286890983586
0.5414939641952514	0.5830297946929932
0.5062636375427246	0.5279627323150635
0.5332126379013061	0.5814894795417785
0.46980149745941163	0.5016024947166443
0.42132781744003295	0.46439695358276367
0.5250597834587097	0.5466928482055664
0.5080541968345642	0.5342742562294006
0.47384361624717714	0.5079611778259278
0.39357873797416687	0.43468947410583497
0.4093191862106323	0.45244202613830564
0.46965348124504086	0.48841689229011537
0.4575932145118713	0.4824484050273895
0.5616976380348205	0.632990038394928
0.5443621158599854	0.585091519355774
0.5170703530311584	0.5583768725395203
0.3993604063987732	0.45812944769859315
0.48840835690498346	0.504376745223999
0.5162126183509826	0.5453149914741516
0.47853558063507073	0.5194658756256103
0.4306787848472595	0.46883677840232846
0.4904401361942291	0.5305850625038147
0.4628539204597473	0.5028957724571228
0.4925248026847839	0.5330476760864258
0.4143353164196014	0.46230002641677853
0.5035460710525512	0.5392982482910156
0.5290268778800964	0.5729632139205932
0.5045398235321045	0.5274538516998291
0.49144710302352906	0.5110316634178161
0.4856277227401733	0.5120620131492615
0.5389483809471131	0.6109248042106629
0.49889693260192863	0.5201708912849426
0.4836691439151764	0.5078662872314453
0.5027251362800598	0.5439091086387634
0.4815195739269257	0.5186824321746826
0.5020036816596984	0.5209329009056092
0.4501483380794525	0.49814320802688594
0.47115650773048395	0.490175724029541
0.45287957787513733	0.4874659776687622
0.5420908093452453	0.5791584968566894
0.516548490524292	0.5425704836845398
0.45688199400901797	0.4832181990146637
0.49716696739196775	0.5164735913276672
0.5271622657775878	0.5688715815544129
0.4885751008987426	0.5054266691207886
0.49079413414001466	0.5197943449020386
0.5324989676475524	0.5756119847297668
0.5253979206085205	0.5716598272323609
0.5254022240638733	0.5525490760803222
0.38294742703437806	0.45043804645538327
0.4680317342281341	0.49734761714935305
0.3848124504089355	0.4401586174964905
0.45963217616081237	0.48968123793601986
0.4443118393421173	0.48837713003158567
0.4625310599803924	0.5019749164581299
0.503980028629303	0.5307433009147644
0.5111506462097168	0.5411599993705749
0.4275914132595062	0.47995955348014824
0.5081040024757385	0.5226773262023926
0.5091425180435181	0.549156641960144
0.49587735533714294	0.5121818542480469
0.496571147441864	0.529824149608612
0.5326045155525208	0.5902329921722412
0.48806574344635006	0.5504782199859619
0.5225374460220337	0.564864718914032
0.504708194732666	0.532297921180725
0.5452645659446717	0.6052587866783142
0.5283695697784424	0.5681545495986938
0.48656232953071593	0.499995744228363
0.5052421927452088	0.5481352806091309
0.5399452090263367	0.5629127621650696
0.41138294339179987	0.4637892901897431
0.5017037391662598	0.5277732253074646
0.47997347116470335	0.5073860168457032
0.4727748334407806	0.49990382194519045
0.5392228722572326	0.5974945664405823
0.5232151627540589	0.5369555830955506
0.5241523861885071	0.5565068125724792
0.5005871295928955	0.5288645982742309
0.4170275032520294	0.4614368498325348
0.48262268304824824	0.4971551835536957
0.48958737850189205	0.510861849784851
0.45866122841835016	0.5076644539833068
0.3666701436042785	0.42293924689292905
0.5120099186897278	0.5588114023208618
0.4905110418796539	0.5135291695594788
0.49556980133056633	0.5292105436325073
0.49179965257644653	0.5161868810653687
0.4696058690547943	0.49755358695983887
0.470870953798294	0.4947422981262207
0.5008326530456543	0.5277055144309998
0.4835587203502655	0.5365370035171508
0.5150341510772705	0.5564775347709656
0.4721115589141845	0.49259082078933714
0.48349486589431756	0.5087148785591126
0.4940231144428253	0.5294530391693115
0.5173631191253663	0.565990662574768
0.4913017570972443	0.5377548336982727
0.46138879060745236	0.491631680727005
0.4925622701644897	0.5089888095855712
0.4549558877944946	0.48221595287323
0.46765845417976376	0.491113269329071
0.39092280864715573	0.4367028951644897
0.5515090942382812	0.613525652885437
0.5428201794624329	0.5777706027030944
0.5217673540115356	0.5580928683280945
0.5196434736251831	0.545725679397583
0.4634850919246673	0.4904643654823303
0.4947395801544189	0.511618971824646
0.4894773066043854	0.5023494601249695
0.4774651288986206	0.5105626106262207
0.4562431991100311	0.5075407505035401
0.508022153377533	0.5234676718711853
0.440228933095932	0.4768880605697632
0.4816226840019226	0.49798079133033746
0.38750279545783994	0.44150872230529786
0.5089775919914246	0.5217596769332886
0.46182380318641664	0.4881038904190063
0.5206733822822571	0.5616297245025634
0.4959109306335449	0.5100933194160462
0.49598847627639764	0.5238433837890625
0.4896077632904053	0.5182412147521973
0.4448505401611328	0.4760377943515777
0.5127140522003174	0.5378587365150451
0.5208370804786682	0.5484098553657532
0.5356667041778564	0.5792001605033874
0.4697494745254516	0.49003352522850036
0.4158739745616913	0.460316002368927
0.4017279505729675	0.4411947250366211
0.4335236430168151	0.47091489434242245
0.42778937220573426	0.47071549892425535
0.5119957566261292	0.5299455165863037
0.49631755352020257	0.5208835482597352
0.48827013373374933	0.5181559562683106
0.464816004037857	0.4962018311023712
0.5335460305213928	0.5715423703193665
0.5152652263641357	0.5620938658714294
0.5149090051651001	0.5295052051544189
0.4991041541099548	0.552515709400177
0.5152461171150208	0.5447864174842835
0.46624902486801145	0.4948338270187378
0.49770032763481137	0.5346421241760254
0.4874820053577423	0.5167567372322083
0.4391246199607849	0.4880384802818298
0.5463198900222779	0.604000449180603
0.537541389465332	0.5575479149818421
0.416047328710556	0.4684727311134338
0.5134196758270264	0.5300099730491639
0.39925187826156616	0.43942663073539734
0.45551580786705015	0.48898827433586123
0.4529260098934173	0.4785192847251892
0.4587775588035583	0.4824936389923095
0.4931746542453766	0.5281087398529053
0.5240704417228699	0.5771292209625244
0.5257618665695191	0.5667459845542908
0.4406023025512695	0.47510524392127984
0.43399774432182314	0.4759769320487976
0.498846173286438	0.532922899723053
0.506859815120697	0.540209686756134
0.4508118987083435	0.4853026211261749
0.46684011816978455	0.49214304089546196
0.45429692864418025	0.4780708909034729
0.44467681050300595	0.48377168178558344
0.4557293057441711	0.4721224248409271
0.5213200688362122	0.5603332281112671
0.5077602624893188	0.5287875771522522
0.48519157767295834	0.5085132002830506
0.5670391201972962	0.6319578409194946
0.47904513478279115	0.4914717197418213
0.4963177263736725	0.5154687404632569
0.512531292438507	0.5403416872024536
0.4470851540565491	0.4847627460956573
0.4257607638835907	0.47566533088684076
0.4795986294746399	0.49936844110488887
0.5375869750976563	0.5929303169250488
0.4895005762577057	0.5405260801315308
0.5386264562606812	0.5696959495544434
0.41306320428848264	0.4566902756690979
0.5072979807853699	0.5326958656311035
0.49453313350677486	0.5357077479362488
0.4674407243728637	0.528359842300415
0.5186060070991516	0.5436587691307068
0.5389622688293457	0.567451810836792
0.424673980474472	0.4563536345958709
0.5180057883262634	0.5959800124168396
0.4428196907043457	0.4904835641384125
0.44464777112007137	0.47633370757102966
0.5285187602043152	0.5534671068191528
0.4933827042579651	0.5188429951667786
0.5381447672843933	0.5923101544380188
0.5123389840126038	0.5774920821189881
0.5235166430473328	0.5508702158927917
0.46194176673889153	0.4891879856586456
0.46892112493515015	0.49719150066375734
0.4908957839012146	0.5080058455467225
0.4887674629688262	0.5089157581329345
0.49228996634483335	0.522215735912323
0.5080635786056519	0.54679354429245
0.46138355135917664	0.48784720301628115
0.5152053713798523	0.5347392559051514
0.5005199790000916	0.5332756757736206
0.5608774781227112	0.6120107769966125
0.5243501663208008	0.5476848125457764
0.5254098892211914	0.5517579793930054
0.4560908496379852	0.48217678070068354
0.440047949552536	0.48950330615043636
0.4544758558273315	0.4917682886123657
0.496981805562973	0.5352914214134217
0.4495185613632202	0.47620108723640436
0.46337451338768004	0.48383762836456295
0.49913415312767023	0.5516517996788025
0.45866932868957516	0.4926968693733215
0.47475722432136536	0.4943213641643524
0.525402569770813	0.5949883103370667
0.5309516072273255	0.5544264554977417
0.47737517952919	0.5226037383079529
0.44464392662048335	0.4918468475341796
0.4485787570476532	0.4872875392436981
0.48171842098236084	0.5032928466796875
0.4661356985569	0.49389284849166865
0.5017595410346984	0.5221352696418762
0.4708268344402313	0.48893059492111207
0.4605541110038757	0.5056958198547363
0.4876075029373169	0.5286625623703003
0.4657237529754638	0.49253464341163633
0.40536423325538634	0.4549795269966126
0.508924376964569	0.5548055291175842
0.39071499705314633	0.4392938494682312
0.5157664656639099	0.5321822881698608
0.4879325628280639	0.5065722465515137
0.4848258197307586	0.5230211853981018
0.4506234347820282	0.4930661499500274
0.5115631222724915	0.5677680850028992
0.45385070443153375	0.4778715252876281
0.5013160347938538	0.5187158465385437
0.5195481300354003	0.554883873462677
0.4781079232692718	0.5076815485954285
0.555398452281952	0.5908363223075866
0.489667147397995	0.5156429529190063
0.48986704945564263	0.519367003440857
0.5135274171829224	0.5519236087799072
0.408743131160736	0.45947799682617185
0.4501390993595123	0.47057620882987977
0.43973484635353083	0.4643501281738281
0.42281131744384765	0.46404234170913694
0.48542998433113094	0.527478301525116
0.5076882719993592	0.5344778776168824
0.4138436198234558	0.4590795040130615
0.4439889430999756	0.47590047121047974
0.46023329496383664	0.4818612515926361
0.46503415107727053	0.47902889847755425
0.45145612955093384	0.4807383894920349
0.4918422281742096	0.5084697008132935
0.4739223957061767	0.510286545753479
0.38529386520385744	0.44960211515426635
0.422498881816864	0.4709551215171814
0.379654061794281	0.44458454251289364
0.4302422583103179	0.4731876075267792
0.5612745165824891	0.6320106148719787
0.36490948200225826	0.4380069613456726
0.46959456801414484	0.49614507555961607
0.49411067366600037	0.516810417175293
0.4384194135665893	0.4789739668369293
0.5104570388793945	0.554376232624054
0.47931609749794	0.516049075126648
0.5108301877975464	0.5529858946800232
0.4675238251686096	0.5146802425384521
0.4809705793857574	0.502261734008789
0.5295487523078919	0.5657865524291992
0.5073482155799866	0.5523193955421448
0.48874655961990354	0.5139317512512207
0.4726840078830719	0.5008862137794494
0.5181785225868225	0.5555086016654969
0.46743629574775697	0.49410116672515864
0.52004953622818	0.5505961179733276
0.5033340096473694	0.5337172389030457
0.5094008922576905	0.5287693023681641
0.4904003322124481	0.5074229598045349
0.4849678993225097	0.5041204452514648
0.5001127600669861	0.5315492153167725
0.36959699392318723	0.4473091661930084
0.42665880322456357	0.46602713465690615
0.47686752080917355	0.4970363974571228
0.40433427095413205	0.4628731429576874
0.5003230929374695	0.5229612946510315
0.5437670588493347	0.5731876611709594
0.5484545707702637	0.5935051321983338
0.5269885301589966	0.5656578660011291
0.5400576710700988	0.5778477191925049
0.5282132267951966	0.5460394620895386
0.5607636213302613	0.6268837809562683
0.5065259337425232	0.5175717353820801
0.4931208193302154	0.5083582401275635
0.4954422235488891	0.5256851077079773
0.5410655856132507	0.609865689277649
0.47905619740486144	0.49733529090881345
0.47221296429634096	0.49307955503463746
0.5202377915382386	0.5678926944732666
0.4761755049228668	0.5250995397567749
0.49186579585075374	0.5492400884628296
0.5748149871826171	0.6648774862289429
0.5031265377998352	0.5234547138214112
0.44037581682205196	0.47863973975181573
0.4358545839786529	0.460317724943161
-15.363951075016406	-4.583842633393747
-1.9478333070432718	3.7235794810730596
0.6747068047523499	0.9900187611579895
0.01118627097457642	0.3458404183387756
0.1752177983522415	0.7084288239479065
0.35682444572448724	0.8206310033798218
0.00328286108560854	0.02496540732681744
0.2827353835105896	0.7937706112861633
0.45334229469299314	0.9284485459327698
0.29980176687240595	0.8153652310371399
0.6335975408554078	0.9781401634216308
0.04108644276857372	0.2755159974098206
0.4364010751247406	0.8304876685142517
0.13691261410713187	0.6906723856925965
0.05715030208230018	0.36741561889648444
0.7407703995704651	0.9519139170646667
0.06580786705017089	0.3502981483936311
0.036894463002681656	0.21288822889328
0.43305056095123284	0.8693862438201905
0.24292240142822263	0.8321813702583313
0.815461802482605	0.9707563042640686
0.06551605015993116	0.25349809527397155
0.3909393489360809	0.8175563216209412
0.3542632520198822	0.8541061758995057
0.357160085439682	0.8473754048347474
0.27286122441291805	0.7488090753555298
0.01869198195636268	0.14545429944992064
0.1763110756874084	0.5959631204605103
0.31140550971031183	0.8394338369369507
0.7176245808601379	0.9791895389556885
0.3613361775875091	0.7616316795349122
